"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
0.1,0.7,-2.6,0,-0.7,0.7,-0.7,-0.8,0.2,0,0,2.5,-0.1,-1.2,0,1.2,-0.7,-0.3,"Hip.","02","C10","Térreo","AFN","NE","Dorm. 2","Rio de Janeiro"
0.2,0.5,-4,-0.1,0,0.5,-0.4,-0.3,0.2,-0.2,0,3.5,-0.1,-0.2,0,0.2,-0.8,-0.3,"Hip.","02","C10","Térreo","AFN","NE","Sala","Rio de Janeiro"
0.1,0.6,-2.4,-0.1,-0.4,0.8,-0.1,0,0.2,-0.1,0,1.7,0,-1,0,1,-0.7,-0.3,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 1","Rio de Janeiro"
0.1,0.7,-2.6,0,-0.7,0.7,-0.7,-0.8,0.2,-0.1,0,2.4,-0.1,-1.2,0,1.2,-0.7,-0.3,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 2","Rio de Janeiro"
0.2,0.6,-4,-0.1,-0.4,0.5,0,-0.3,0.2,-0.2,0,3.6,-0.1,-0.2,0,0.2,-0.8,-0.3,"Hip.","02","C10","Térreo","AFN","NO","Sala","Rio de Janeiro"
0,-0.9,1.5,0.6,0.4,-0.3,0.3,0.9,0.1,0.1,0,-1.7,0.1,1,0,-1,-0.5,0,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 1","Rio de Janeiro"
-0.1,-0.9,1.6,0.5,0.5,-0.3,0.7,1.2,0,0.1,0,-2,0,1.2,0,-1.2,-0.5,-0.1,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 2","Rio de Janeiro"
-0.1,-0.6,0.7,0.6,0,-0.1,0.4,1,0.1,0.1,0,-1.3,0.1,1.8,0,-1.8,-0.6,-0.1,"Hip.","02","C10","Térreo","AFN","SE","Sala","Rio de Janeiro"
0,-0.8,1.5,0.6,0.3,-0.4,0.4,0.9,0,0.1,0,-1.7,0.1,1,0,-1,-0.5,-0.1,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 1","Rio de Janeiro"
-0.1,-0.9,1.6,0.5,0.6,-0.3,0.5,1.2,0,0.1,0,-2,0,1.2,0,-1.2,-0.5,-0.1,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 2","Rio de Janeiro"
-0.1,-0.6,0.7,0.6,0.4,-0.1,0,1.1,0.1,0.1,0,-1.3,0.1,1.8,0,-1.8,-0.6,-0.1,"Hip.","02","C10","Térreo","AFN","SO","Sala","Rio de Janeiro"
0.1,0.3,-1.8,-0.1,-0.6,0.6,0.8,0.6,0.1,0,0,0.9,0,-0.5,0,0.5,-0.3,-0.2,"Hip.","02","C10","Térreo","AFN","O","Dorm. N","Rio de Janeiro"
-0.1,-0.9,1.6,0.4,0.5,-0.3,0.5,1.1,0,0,0,-1.5,0,0.7,0,-0.7,-0.4,0,"Hip.","02","C10","Térreo","AFN","O","Dorm. S","Rio de Janeiro"
0.2,0,-2.7,0.3,-0.3,-0.2,0.7,0.5,0.1,-0.1,0,2,0,0.6,0,-0.6,-0.7,-0.2,"Hip.","02","C10","Térreo","AFN","O","Sala","Rio de Janeiro"
0.1,0.2,-1.9,-0.2,0.9,0.7,-0.6,0.8,0.1,-0.1,0,0.8,0,-1.2,-0.2,1.6,-0.4,-0.3,"Hip.","02","C10","Térreo","AFN","L","Dorm. N","São Paulo"
0,-0.8,1.2,0.5,0.6,-0.4,0.4,1.1,0.1,0,0,-1.3,0,-0.7,-0.3,1,-0.3,-0.1,"Hip.","02","C10","Térreo","AFN","L","Dorm. S","São Paulo"
0.2,0.1,-2.1,0.3,0.8,-0.1,-0.4,0.8,0.1,0,0,1,0,-1.4,0,1.4,-0.5,-0.3,"Hip.","02","C10","Térreo","AFN","L","Sala","São Paulo"
0.1,0.5,-2.5,-0.4,-0.1,0.9,-0.6,-0.1,0.2,-0.1,0,2.1,0,-2.1,0,2.1,-1,-0.4,"Hip.","02","C10","Térreo","AFN","NE","Dorm. 1","São Paulo"
0.1,0.5,-2.6,-0.3,-0.7,0.7,-0.7,-1,0.2,-0.1,0,3,0,-2.5,0,2.5,-0.9,-0.4,"Hip.","02","C10","Térreo","AFN","NE","Dorm. 2","São Paulo"
0.2,0.5,-4,-0.2,0,0.6,-0.3,-0.1,0.3,-0.2,0,3.2,0,-3.1,0,3.1,-0.6,-0.3,"Hip.","02","C10","Térreo","AFN","NE","Sala","São Paulo"
0.1,0.4,-2.4,-0.3,-0.6,0.8,-0.1,-0.2,0.2,-0.1,0,2,0,-2.1,0,2.1,-1.1,-0.3,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 1","São Paulo"
0.1,0.5,-2.6,-0.2,-0.7,0.7,-0.8,-1,0.2,-0.1,0,3,0,-2.5,0,2.5,-0.9,-0.4,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 2","São Paulo"
0.2,0.5,-4,-0.2,-0.3,0.6,0,0,0.3,-0.2,0,3.3,0,-3.2,0,3.2,-0.6,-0.3,"Hip.","02","C10","Térreo","AFN","NO","Sala","São Paulo"
0,-0.8,1.1,0.7,0.4,-0.6,0.2,0.7,0.1,0,0,-1,0,-1.2,0,1.3,-0.5,-0.1,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 1","São Paulo"
0.1,-0.8,1.1,0.5,0.3,-0.5,0.4,0.8,0.1,0,0,-1.2,0.1,-1.3,0,1.3,-0.5,0,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 2","São Paulo"
0,-0.6,0.2,0.7,0,-0.3,0.3,0.9,0.2,0.1,0,-0.7,0,0,0,0,-0.5,-0.2,"Hip.","02","C10","Térreo","AFN","SE","Sala","São Paulo"
0,-0.8,1.1,0.7,0.2,-0.5,0.3,0.7,0.1,0,0,-0.9,0,-1.2,0,1.3,-0.5,0,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 1","São Paulo"
0.1,-0.8,1.1,0.5,0.4,-0.5,0.2,0.8,0.1,0,0,-1.2,0.1,-1.3,0,1.3,-0.5,0,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 2","São Paulo"
0,-0.6,0.2,0.7,0.3,-0.3,0,0.9,0.2,0.1,0,-0.6,0,0,0,0,-0.5,-0.2,"Hip.","02","C10","Térreo","AFN","SO","Sala","São Paulo"
0.1,0.1,-1.9,-0.2,-0.6,0.7,0.9,0.7,0.1,-0.1,0,1,0,-1.4,-0.2,1.6,-0.4,-0.2,"Hip.","02","C10","Térreo","AFN","O","Dorm. N","São Paulo"
0,-1,1.2,0.5,0.3,-0.5,0.6,1,0,0,0,-1.1,0.1,-0.7,-0.2,0.9,-0.2,-0.1,"Hip.","02","C10","Térreo","AFN","O","Dorm. S","São Paulo"
0.2,0,-2.7,0.3,-0.3,-0.1,0.7,0.7,0.2,-0.1,0,1.8,0,-1.5,0,1.5,-0.5,-0.2,"Hip.","02","C10","Térreo","AFN","O","Sala","São Paulo"
